Gene	Chromosome	Strand	Position	Raw DRS read count	pA peak number
AT1G76180	chr1	rev	28586913	16	10th_peak
AT1G76180	chr1	rev	28586923	28	8th_peak
AT1G76185	chr1	fwd	28591499	21	1st_peak
AT1G76200	chr1	fwd	28594653	59.4	4th_peak
AT1G76200	chr1	fwd	28594671	1481.1	1st_peak
AT1G76200	chr1	fwd	28594711	33.1	5th_peak
AT1G76200	chr1	fwd	28594729	179.4	3rd_peak
AT1G76200	chr1	fwd	28594741	308.9	2nd_peak
AT1G76240	chr1	rev	28602815	51	1st_peak
AT1G76260	chr1	fwd	28613221	11	1st_peak
AT1G76260	chr1	fwd	28613237	11	2nd_peak
AT1G76300	chr1	fwd	28627363	116.4	1st_peak
AT1G76320	chr1	fwd	28634078	13	1st_peak
AT1G76340	chr1	rev	28634947	88.2	1st_peak
AT1G76340	chr1	rev	28634955	24.8	2nd_peak
AT1G76360	chr1	rev	28643060	47.2	3rd_peak
AT1G76360	chr1	rev	28643069	13.7	6th_peak
AT1G76360	chr1	rev	28643093	15.7	5th_peak
AT1G76360	chr1	rev	28643118	71.4	1st_peak
AT1G76360	chr1	rev	28643122	47.6	2nd_peak
AT1G76360	chr1	rev	28643128	21	4th_peak
AT1G76390	chr1	fwd	28658587	13.8	2nd_peak
AT1G76390	chr1	fwd	28658636	10	4th_peak
AT1G76390	chr1	fwd	28658664	36	1st_peak
AT1G76390	chr1	fwd	28658675	11	3rd_peak
AT1G76390	chr1	fwd	28658684	10	5th_peak
AT1G76400	chr1	rev	28658560	34.2	2nd_peak
AT1G76400	chr1	rev	28658610	68.1	1st_peak
AT1G76400	chr1	rev	28658617	17.2	3rd_peak
AT1G76400	chr1	rev	28658634	17	4th_peak
AT1G76405	chr1	fwd	28663769	26.8	1st_peak
AT1G76410	chr1	fwd	28669645	14.6	2nd_peak
AT1G76410	chr1	fwd	28669653	29.6	1st_peak
AT1G76440	chr1	rev	28682157	13	2nd_peak
AT1G76440	chr1	rev	28682196	14	1st_peak
AT1G76450	chr1	fwd	28686174	10	3rd_peak
AT1G76450	chr1	fwd	28686218	114.3	2nd_peak
AT1G76450	chr1	fwd	28686240	126.1	1st_peak
AT1G76460	chr1	rev	28686128	37.4	2nd_peak
AT1G76460	chr1	rev	28686151	20.2	4th_peak
AT1G76460	chr1	rev	28686201	39	1st_peak
AT1G76460	chr1	rev	28686288	27.4	3rd_peak
AT1G76490	chr1	fwd	28698486	46	12th_peak
AT1G76490	chr1	fwd	28698505	285	3rd_peak
AT1G76490	chr1	fwd	28698526	67.6	11th_peak
AT1G76490	chr1	fwd	28698538	399.5	1st_peak
AT1G76490	chr1	fwd	28698561	195.4	5th_peak
AT1G76490	chr1	fwd	28698572	226.6	4th_peak
AT1G76490	chr1	fwd	28698621	87	9th_peak
AT1G76490	chr1	fwd	28698636	165.7	6th_peak
AT1G76490	chr1	fwd	28698644	364.8	2nd_peak
AT1G76490	chr1	fwd	28698656	11.5	16th_peak
AT1G76490	chr1	fwd	28698698	79	10th_peak
AT1G76490	chr1	fwd	28698716	142.4	8th_peak
AT1G76490	chr1	fwd	28698727	26	13th_peak
AT1G76490	chr1	fwd	28698741	158.6	7th_peak
AT1G76490	chr1	fwd	28698765	19.1	14th_peak
AT1G76490	chr1	fwd	28698772	12.1	15th_peak
AT1G76510	chr1	rev	28708734	13	3rd_peak
AT1G76510	chr1	rev	28708740	14.9	2nd_peak
AT1G76510	chr1	rev	28708768	64	1st_peak
AT1G76520	chr1	fwd	28717361	168.6	4th_peak
AT1G76520	chr1	fwd	28717400	376.9	2nd_peak
AT1G76520	chr1	fwd	28717406	392.1	1st_peak
AT1G76520	chr1	fwd	28717415	239.3	3rd_peak
AT1G76520	chr1	fwd	28717426	14.1	5th_peak
AT1G76540	chr1	rev	28720371	29.4	2nd_peak
AT1G76540	chr1	rev	28720407	35.1	1st_peak
AT1G76550	chr1	rev	28722703	63.5	1st_peak
AT1G76560	chr1	fwd	28728786	42.6	2nd_peak
AT1G76560	chr1	fwd	28728850	79	1st_peak
AT1G76570	chr1	fwd	28730837	60	1st_peak
AT1G76580	chr1	fwd	28738852	13	3rd_peak
AT1G76580	chr1	fwd	28738880	79	1st_peak
AT1G76580	chr1	fwd	28738909	12.4	4th_peak
AT1G76580	chr1	fwd	28738917	34.6	2nd_peak
AT1G76590	chr1	fwd	28742043	12	5th_peak
AT1G76590	chr1	fwd	28742156	19.4	2nd_peak
AT1G76590	chr1	fwd	28742169	16.6	3rd_peak
AT1G76590	chr1	fwd	28742208	15.5	4th_peak
AT1G76590	chr1	fwd	28742226	25.1	1st_peak
AT1G76600	chr1	fwd	28747728	105.5	3rd_peak
AT1G76600	chr1	fwd	28747739	93.5	4th_peak
AT1G76600	chr1	fwd	28747757	10.1	7th_peak
AT1G76600	chr1	fwd	28747779	70	5th_peak
AT1G76600	chr1	fwd	28747793	119.4	1st_peak
AT1G76600	chr1	fwd	28747800	25.4	6th_peak
AT1G76600	chr1	fwd	28747810	106.2	2nd_peak
AT1G76610	chr1	fwd	28751854	21.7	1st_peak
AT1G76630	chr1	fwd	28765236	19.6	2nd_peak
AT1G76630	chr1	fwd	28765257	50	1st_peak
AT1G76650	chr1	rev	28766795	10.2	2nd_peak
AT1G76650	chr1	rev	28766804	67.4	1st_peak
AT1G76660	chr1	rev	28768879	186	1st_peak
AT1G76670	chr1	rev	28772619	148.2	1st_peak
AT1G76670	chr1	rev	28772640	48.2	5th_peak
AT1G76670	chr1	rev	28772647	117.6	2nd_peak
AT1G76670	chr1	rev	28772666	38.7	7th_peak
AT1G76670	chr1	rev	28772684	117.4	3rd_peak
AT1G76670	chr1	rev	28772710	48	6th_peak
AT1G76670	chr1	rev	28772728	36	8th_peak
AT1G76670	chr1	rev	28772812	79	4th_peak
AT1G76680	chr1	fwd	28778307	57.8	4th_peak
AT1G76680	chr1	fwd	28778318	10.2	7th_peak
AT1G76680	chr1	fwd	28778335	2969.4	1st_peak
AT1G76680	chr1	fwd	28778361	1709.6	2nd_peak
AT1G76680	chr1	fwd	28778374	741.2	3rd_peak
AT1G76680	chr1	fwd	28778387	22.9	5th_peak
AT1G76680	chr1	fwd	28778400	16.4	6th_peak
AT1G76690	chr1	fwd	28780415	116.6	2nd_peak
AT1G76690	chr1	fwd	28780424	11	6th_peak
AT1G76690	chr1	fwd	28780442	66.4	3rd_peak
AT1G76690	chr1	fwd	28780468	127	1st_peak
AT1G76690	chr1	fwd	28780480	10.9	7th_peak
AT1G76690	chr1	fwd	28780485	11.4	5th_peak
AT1G76690	chr1	fwd	28780497	19.5	4th_peak
AT1G76700	chr1	rev	28780421	16.8	3rd_peak
AT1G76700	chr1	rev	28780443	32.3	2nd_peak
AT1G76700	chr1	rev	28780467	49	1st_peak
AT1G76710	chr1	rev	28789731	13.5	1st_peak
AT1G76730	chr1	rev	28802929	65	1st_peak
AT1G76730	chr1	rev	28802936	18	2nd_peak
AT1G76760	chr1	rev	28811696	34.7	1st_peak
AT1G76790	chr1	rev	28822189	65.9	2nd_peak
AT1G76790	chr1	rev	28822198	18	5th_peak
AT1G76790	chr1	rev	28822202	10.7	8th_peak
AT1G76790	chr1	rev	28822208	12.5	6th_peak
AT1G76790	chr1	rev	28822225	12	7th_peak
AT1G76790	chr1	rev	28822246	51.8	3rd_peak
AT1G76790	chr1	rev	28822255	352.1	1st_peak
AT1G76790	chr1	rev	28822281	20.9	4th_peak
AT1G76800	chr1	fwd	28830017	11	4th_peak
AT1G76800	chr1	fwd	28830051	104.2	1st_peak
AT1G76800	chr1	fwd	28830160	11	5th_peak
AT1G76800	chr1	fwd	28830244	17.8	3rd_peak
AT1G76800	chr1	fwd	28830259	21	2nd_peak
AT1G76810	chr1	rev	28831009	131.6	1st_peak
AT1G76810	chr1	rev	28831023	11	2nd_peak
AT1G76810	chr1	rev	28831098	11	3rd_peak
AT1G76850	chr1	fwd	28854457	14.3	4th_peak
AT1G76850	chr1	fwd	28854475	20.4	3rd_peak
AT1G76850	chr1	fwd	28854484	101.6	1st_peak
AT1G76850	chr1	fwd	28854498	47	2nd_peak
AT1G76860	chr1	rev	28854413	12.6	4th_peak
AT1G76860	chr1	rev	28854429	72	2nd_peak
AT1G76860	chr1	rev	28854461	197	1st_peak
AT1G76860	chr1	rev	28854482	37.8	3rd_peak
AT1G76880	chr1	fwd	28868091	10.8	2nd_peak
AT1G76880	chr1	fwd	28868124	41.5	1st_peak
AT1G76890	chr1	rev	28873059	43.3	1st_peak
AT1G76890	chr1	rev	28873158	29.4	2nd_peak
AT1G76900	chr1	fwd	28884422	11	6th_peak
AT1G76900	chr1	fwd	28884490	61.6	2nd_peak
AT1G76900	chr1	fwd	28884499	21.8	4th_peak
AT1G76900	chr1	fwd	28884513	20.1	5th_peak
AT1G76900	chr1	fwd	28884528	22.6	3rd_peak
AT1G76900	chr1	fwd	28884546	116.1	1st_peak
AT1G76920	chr1	fwd	28893665	390	1st_peak
AT1G76930	chr1	rev	28895304	2504	1st_peak
AT1G76930	chr1	rev	28895329	475.4	2nd_peak
AT1G76930	chr1	rev	28895383	329.6	4th_peak
AT1G76930	chr1	rev	28895407	351.4	3rd_peak
AT1G76930	chr1	rev	28895422	39	6th_peak
AT1G76930	chr1	rev	28895433	69.5	5th_peak
AT1G76940	chr1	rev	28902352	64.4	1st_peak
AT1G76940	chr1	rev	28902368	10.5	3rd_peak
AT1G76940	chr1	rev	28902392	12.3	2nd_peak
AT1G76955	chr1	rev	28919043	24	1st_peak
AT1G76960	chr1	rev	28920458	216.3	1st_peak
AT1G76960	chr1	rev	28920466	54.7	2nd_peak
AT1G76960	chr1	rev	28920476	14.3	5th_peak
AT1G76960	chr1	rev	28920508	14.5	4th_peak
AT1G76960	chr1	rev	28920526	15.8	3rd_peak
AT1G76970	chr1	rev	28922704	36.4	1st_peak
AT1G76980	chr1	rev	28925804	11	1st_peak
AT1G76990	chr1	fwd	28935384	139.1	4th_peak
AT1G76990	chr1	fwd	28935411	356.3	1st_peak
AT1G76990	chr1	fwd	28935434	321.5	2nd_peak
AT1G76990	chr1	fwd	28935449	152.6	3rd_peak
AT1G76990	chr1	fwd	28935467	76.7	6th_peak
AT1G76990	chr1	fwd	28935474	80.2	5th_peak
AT1G76990	chr1	fwd	28935490	14	9th_peak
AT1G76990	chr1	fwd	28935537	75	7th_peak
AT1G76990	chr1	fwd	28935553	20.5	8th_peak
AT1G77000	chr1	fwd	28942490	62.5	1st_peak
AT1G77000	chr1	fwd	28942577	13	3rd_peak
AT1G77000	chr1	fwd	28942596	19.2	2nd_peak
AT1G77020	chr1	rev	28944847	12	1st_peak
AT1G77020	chr1	rev	28944908	11	2nd_peak
AT1G77060	chr1	rev	28951646	48.2	3rd_peak
AT1G77060	chr1	rev	28951653	12.8	6th_peak
AT1G77060	chr1	rev	28951660	27.7	4th_peak
AT1G77060	chr1	rev	28951682	146	1st_peak
AT1G77060	chr1	rev	28951709	77	2nd_peak
AT1G77060	chr1	rev	28951726	24	5th_peak
AT1G77080	chr1	fwd	28960053	19	3rd_peak
AT1G77080	chr1	fwd	28960095	236.2	1st_peak
AT1G77080	chr1	fwd	28960110	28.7	2nd_peak
AT1G77090	chr1	rev	28960366	35.1	4th_peak
AT1G77090	chr1	rev	28960395	40.2	3rd_peak
AT1G77090	chr1	rev	28960411	23.2	5th_peak
AT1G77090	chr1	rev	28960421	166.4	1st_peak
AT1G77090	chr1	rev	28960436	10.6	7th_peak
AT1G77090	chr1	rev	28960440	17.1	6th_peak
AT1G77090	chr1	rev	28960449	41.8	2nd_peak
AT1G77120	chr1	fwd	28977297	22	6th_peak
AT1G77120	chr1	fwd	28977310	23	5th_peak
AT1G77120	chr1	fwd	28977363	17.4	7th_peak
AT1G77120	chr1	fwd	28977382	58.1	3rd_peak
AT1G77120	chr1	fwd	28977392	40.9	4th_peak
AT1G77120	chr1	fwd	28977400	108.7	2nd_peak
AT1G77120	chr1	fwd	28977415	498.2	1st_peak
AT1G77122	chr1	rev	28977358	30.8	2nd_peak
AT1G77122	chr1	rev	28977362	58.2	1st_peak
AT1G77122	chr1	rev	28977383	11.9	4th_peak
AT1G77122	chr1	rev	28977397	17.5	3rd_peak
AT1G77130	chr1	rev	28978895	221	1st_peak
AT1G77145	chr1	rev	28989926	21.1	1st_peak
AT1G77180	chr1	rev	28999607	20.8	4th_peak
AT1G77180	chr1	rev	28999619	340.5	1st_peak
AT1G77180	chr1	rev	28999640	230.7	2nd_peak
AT1G77180	chr1	rev	28999672	60.3	3rd_peak
AT1G77180	chr1	rev	28999684	10.7	5th_peak
AT1G77210	chr1	rev	29008939	62.5	1st_peak
AT1G77210	chr1	rev	29008999	29	2nd_peak
AT1G77220	chr1	fwd	29015801	11.8	1st_peak
AT1G77230	chr1	fwd	29019676	17	1st_peak
AT1G77250	chr1	rev	29020266	30	1st_peak
AT1G77260	chr1	rev	29023771	10.5	4th_peak
AT1G77260	chr1	rev	29023792	14.3	3rd_peak
AT1G77260	chr1	rev	29023805	50.3	1st_peak
AT1G77260	chr1	rev	29023818	22.9	2nd_peak
AT1G77290	chr1	fwd	29039840	37.9	1st_peak
AT1G77300	chr1	rev	29039900	30.1	1st_peak
AT1G77300	chr1	rev	29039914	27.8	2nd_peak
AT1G77330	chr1	rev	29062996	165.7	1st_peak
AT1G77330	chr1	rev	29063015	27	3rd_peak
AT1G77330	chr1	rev	29063032	17.7	4th_peak
AT1G77330	chr1	rev	29063121	114	2nd_peak
AT1G77350	chr1	fwd	29071679	10.2	9th_peak
AT1G77350	chr1	fwd	29071687	17.2	5th_peak
AT1G77350	chr1	fwd	29071696	50.5	2nd_peak
AT1G77350	chr1	fwd	29071732	11.6	8th_peak
AT1G77350	chr1	fwd	29071737	14.4	7th_peak
AT1G77350	chr1	fwd	29071744	53.5	1st_peak
AT1G77350	chr1	fwd	29071757	27.9	3rd_peak
AT1G77350	chr1	fwd	29071784	18	4th_peak
AT1G77350	chr1	fwd	29071898	15.1	6th_peak
AT1G77370	chr1	fwd	29074769	93.9	3rd_peak
AT1G77370	chr1	fwd	29074788	469.7	1st_peak
AT1G77370	chr1	fwd	29074818	51.8	4th_peak
AT1G77370	chr1	fwd	29074826	30.2	5th_peak
AT1G77370	chr1	fwd	29074841	163	2nd_peak
AT1G77380	chr1	rev	29074980	19	1st_peak
AT1G77420	chr1	fwd	29095582	56	1st_peak
AT1G77440	chr1	fwd	29098286	142.7	1st_peak
AT1G77440	chr1	fwd	29098294	24.2	4th_peak
AT1G77440	chr1	fwd	29098333	56	2nd_peak
AT1G77440	chr1	fwd	29098353	28	3rd_peak
AT1G77440	chr1	fwd	29098448	13.3	5th_peak
AT1G77450	chr1	fwd	29101197	96	1st_peak
AT1G77460	chr1	fwd	29111895	11	2nd_peak
AT1G77460	chr1	fwd	29111922	21	1st_peak
AT1G77470	chr1	rev	29111964	43	1st_peak
AT1G77480	chr1	rev	29114558	53.4	1st_peak
AT1G77480	chr1	rev	29114874	18.5	2nd_peak
AT1G77490	chr1	fwd	29120059	11.6	4th_peak
AT1G77490	chr1	fwd	29120162	183.6	1st_peak
AT1G77490	chr1	fwd	29120175	10.4	6th_peak
AT1G77490	chr1	fwd	29120187	55.4	3rd_peak
AT1G77490	chr1	fwd	29120205	10.5	5th_peak
AT1G77490	chr1	fwd	29120214	64.4	2nd_peak
AT1G77500	chr1	fwd	29125118	43	1st_peak
AT1G77510	chr1	fwd	29129592	47.6	2nd_peak
AT1G77510	chr1	fwd	29129597	105.8	1st_peak
AT1G77510	chr1	fwd	29129612	10	3rd_peak
AT1G77520	chr1	fwd	29132110	14	2nd_peak
AT1G77520	chr1	fwd	29132120	13	3rd_peak
AT1G77520	chr1	fwd	29132160	17	1st_peak
AT1G77525	chr1	rev	29133957	16.7	1st_peak
AT1G77530	chr1	fwd	29137529	29.5	2nd_peak
AT1G77530	chr1	fwd	29137537	44.3	1st_peak
AT1G77530	chr1	fwd	29137543	10.3	4th_peak
AT1G77530	chr1	fwd	29137562	24.9	3rd_peak
AT1G77540	chr1	rev	29137632	76	2nd_peak
AT1G77540	chr1	rev	29137648	11.5	4th_peak
AT1G77540	chr1	rev	29137654	19.1	3rd_peak
AT1G77540	chr1	rev	29137677	238.2	1st_peak
AT1G77550	chr1	rev	29138304	21.9	1st_peak
AT1G77550	chr1	rev	29138333	16	2nd_peak
AT1G77570	chr1	fwd	29143906	12	2nd_peak
AT1G77570	chr1	fwd	29143923	23	1st_peak
AT1G77590	chr1	rev	29148397	180	1st_peak
AT1G77610	chr1	fwd	29167726	91.2	1st_peak
AT1G77660	chr1	rev	29185909	12	2nd_peak
AT1G77660	chr1	rev	29185920	15	1st_peak
AT1G77670	chr1	rev	29188895	11.4	3rd_peak
AT1G77670	chr1	rev	29188901	15.6	2nd_peak
AT1G77670	chr1	rev	29188929	253.2	1st_peak
AT1G77680	chr1	rev	29191874	23	1st_peak
AT1G77680	chr1	rev	29191885	11	6th_peak
AT1G77680	chr1	rev	29191962	20	3rd_peak
AT1G77680	chr1	rev	29191979	22.5	2nd_peak
AT1G77680	chr1	rev	29191990	11	7th_peak
AT1G77680	chr1	rev	29192002	16.7	4th_peak
AT1G77680	chr1	rev	29192006	13.3	5th_peak
AT1G77690	chr1	rev	29200920	64	1st_peak
AT1G77690	chr1	rev	29201033	36.5	3rd_peak
AT1G77690	chr1	rev	29201060	56	2nd_peak
AT1G77710	chr1	fwd	29207964	13	9th_peak
AT1G77710	chr1	fwd	29207994	155.8	3rd_peak
AT1G77710	chr1	fwd	29208005	317	2nd_peak
AT1G77710	chr1	fwd	29208024	1070.7	1st_peak
AT1G77710	chr1	fwd	29208035	77.6	6th_peak
AT1G77710	chr1	fwd	29208042	63.2	7th_peak
AT1G77710	chr1	fwd	29208050	149.7	4th_peak
AT1G77710	chr1	fwd	29208066	54	8th_peak
AT1G77710	chr1	fwd	29208127	87	5th_peak
AT1G77720	chr1	fwd	29214016	10	1st_peak
AT1G77740	chr1	fwd	29224153	22.4	1st_peak
AT1G77750	chr1	rev	29230225	49.1	1st_peak
AT1G77760	chr1	rev	29235804	68	2nd_peak
AT1G77760	chr1	rev	29235840	94.5	1st_peak
AT1G77760	chr1	rev	29235857	48.2	3rd_peak
AT1G77760	chr1	rev	29235876	10.3	6th_peak
AT1G77760	chr1	rev	29235901	16.3	4th_peak
AT1G77760	chr1	rev	29235919	10.1	7th_peak
AT1G77760	chr1	rev	29235944	14	5th_peak
AT1G77770	chr1	rev	29246117	35	2nd_peak
AT1G77770	chr1	rev	29246188	24.5	3rd_peak
AT1G77770	chr1	rev	29246211	40.1	1st_peak
AT1G77800	chr1	fwd	29260545	17	1st_peak
AT1G77810	chr1	rev	29260724	16.9	1st_peak
AT1G77840	chr1	fwd	29270514	14.5	5th_peak
AT1G77840	chr1	fwd	29270531	79.8	2nd_peak
AT1G77840	chr1	fwd	29270541	21.7	4th_peak
AT1G77840	chr1	fwd	29270569	29.6	3rd_peak
AT1G77840	chr1	fwd	29270585	89.8	1st_peak
AT1G77840	chr1	fwd	29270598	11.3	6th_peak
AT1G77850	chr1	fwd	29275419	65	1st_peak
AT1G77870	chr1	fwd	29285885	12	2nd_peak
AT1G77870	chr1	fwd	29285947	140	1st_peak
AT1G77880	chr1	rev	29285964	10	1st_peak
AT1G77885	chr1	fwd	29290758	18	6th_peak
AT1G77885	chr1	fwd	29290800	163.9	1st_peak
AT1G77885	chr1	fwd	29290817	138.2	2nd_peak
AT1G77885	chr1	fwd	29290838	90.9	3rd_peak
AT1G77885	chr1	fwd	29290851	56.2	4th_peak
AT1G77885	chr1	fwd	29290873	14	7th_peak
AT1G77885	chr1	fwd	29290909	28	5th_peak
AT1G77890	chr1	fwd	29295723	21.7	1st_peak
AT1G77920	chr1	fwd	29300793	10	5th_peak
AT1G77920	chr1	fwd	29300828	11.1	4th_peak
AT1G77920	chr1	fwd	29300841	51.5	2nd_peak
AT1G77920	chr1	fwd	29300850	45.9	3rd_peak
AT1G77920	chr1	fwd	29300859	55.6	1st_peak
AT1G77930	chr1	fwd	29302588	57.3	3rd_peak
AT1G77930	chr1	fwd	29302603	314.5	1st_peak
AT1G77930	chr1	fwd	29302615	57.1	4th_peak
AT1G77930	chr1	fwd	29302639	77.7	2nd_peak
AT1G77940	chr1	rev	29303942	25.6	7th_peak
AT1G77940	chr1	rev	29303950	59.2	5th_peak
AT1G77940	chr1	rev	29303964	209	4th_peak
AT1G77940	chr1	rev	29303978	392.2	1st_peak
AT1G77940	chr1	rev	29303993	342.3	2nd_peak
AT1G77940	chr1	rev	29304006	50.7	6th_peak
AT1G77940	chr1	rev	29304022	298	3rd_peak
AT1G77990	chr1	rev	29317819	22	3rd_peak
AT1G77990	chr1	rev	29317834	42.9	2nd_peak
AT1G77990	chr1	rev	29317901	55.2	1st_peak
AT1G78000	chr1	fwd	29333015	18.6	3rd_peak
AT1G78000	chr1	fwd	29333072	374.1	1st_peak
AT1G78000	chr1	fwd	29333083	15.9	4th_peak
AT1G78000	chr1	fwd	29333091	30	2nd_peak
AT1G78010	chr1	fwd	29336383	27.7	1st_peak
AT1G78010	chr1	fwd	29336428	14.7	2nd_peak
AT1G78010	chr1	fwd	29336434	13.9	3rd_peak
AT1G78020	chr1	fwd	29339590	359	1st_peak
AT1G78020	chr1	fwd	29339599	39.8	4th_peak
AT1G78020	chr1	fwd	29339612	23.9	7th_peak
AT1G78020	chr1	fwd	29339633	30	6th_peak
AT1G78020	chr1	fwd	29339657	16.3	9th_peak
AT1G78020	chr1	fwd	29339677	12.6	10th_peak
AT1G78020	chr1	fwd	29339705	47	3rd_peak
AT1G78020	chr1	fwd	29339731	20	8th_peak
AT1G78020	chr1	fwd	29339740	11.3	11th_peak
AT1G78020	chr1	fwd	29339757	183.7	2nd_peak
AT1G78020	chr1	fwd	29339768	34.9	5th_peak
AT1G78040	chr1	fwd	29346897	74.5	10th_peak
AT1G78040	chr1	fwd	29346913	61.8	11th_peak
AT1G78040	chr1	fwd	29346925	95.7	8th_peak
AT1G78040	chr1	fwd	29346942	224	6th_peak
AT1G78040	chr1	fwd	29346966	110.4	7th_peak
AT1G78040	chr1	fwd	29346972	26.6	12th_peak
AT1G78040	chr1	fwd	29346983	242.7	5th_peak
AT1G78040	chr1	fwd	29346994	786.1	3rd_peak
AT1G78040	chr1	fwd	29347008	93.3	9th_peak
AT1G78040	chr1	fwd	29347019	1823.9	2nd_peak
AT1G78040	chr1	fwd	29347036	2649.3	1st_peak
AT1G78040	chr1	fwd	29347055	380.6	4th_peak
AT1G78050	chr1	fwd	29349755	31.9	1st_peak
AT1G78060	chr1	rev	29349680	21.9	3rd_peak
AT1G78060	chr1	rev	29349694	60.8	2nd_peak
AT1G78060	chr1	rev	29349702	122.8	1st_peak
AT1G78060	chr1	rev	29349711	20	4th_peak
AT1G78060	chr1	rev	29349718	16.2	5th_peak
AT1G78070	chr1	fwd	29358466	22.7	3rd_peak
AT1G78070	chr1	fwd	29358499	12	4th_peak
AT1G78070	chr1	fwd	29358519	32.3	2nd_peak
AT1G78070	chr1	fwd	29358559	137.5	1st_peak
AT1G78080	chr1	fwd	29365885	38	3rd_peak
AT1G78080	chr1	fwd	29365898	14.4	4th_peak
AT1G78080	chr1	fwd	29365921	10.8	5th_peak
AT1G78080	chr1	fwd	29366041	102.9	2nd_peak
AT1G78080	chr1	fwd	29366070	949	1st_peak
AT1G78100	chr1	fwd	29389035	12.5	3rd_peak
AT1G78100	chr1	fwd	29389046	98.3	1st_peak
AT1G78100	chr1	fwd	29389065	79.9	2nd_peak
AT1G78110	chr1	fwd	29393167	29	1st_peak
AT1G78110	chr1	fwd	29393191	10.9	2nd_peak
AT1G78130	chr1	fwd	29401894	26.5	1st_peak
AT1G78140	chr1	rev	29401760	15	6th_peak
AT1G78140	chr1	rev	29401792	71.5	2nd_peak
AT1G78140	chr1	rev	29401804	10.7	8th_peak
AT1G78140	chr1	rev	29401814	79.9	1st_peak
AT1G78140	chr1	rev	29401826	67.8	3rd_peak
AT1G78140	chr1	rev	29401839	44.3	4th_peak
AT1G78140	chr1	rev	29401853	42.7	5th_peak
AT1G78140	chr1	rev	29401870	10.8	7th_peak
AT1G78150	chr1	fwd	29406520	19.8	9th_peak
AT1G78150	chr1	fwd	29406524	10.1	13th_peak
AT1G78150	chr1	fwd	29406543	28.7	5th_peak
AT1G78150	chr1	fwd	29406554	163.4	1st_peak
AT1G78150	chr1	fwd	29406574	159.6	3rd_peak
AT1G78150	chr1	fwd	29406591	25	7th_peak
AT1G78150	chr1	fwd	29406614	20.9	8th_peak
AT1G78150	chr1	fwd	29406620	32.8	4th_peak
AT1G78150	chr1	fwd	29406632	13.8	10th_peak
AT1G78150	chr1	fwd	29406644	26	6th_peak
AT1G78150	chr1	fwd	29406658	12.7	11th_peak
AT1G78150	chr1	fwd	29406673	162.1	2nd_peak
AT1G78150	chr1	fwd	29406706	12.1	12th_peak
AT1G78170	chr1	fwd	29415051	32	3rd_peak
AT1G78170	chr1	fwd	29415064	38.9	2nd_peak
AT1G78170	chr1	fwd	29415088	136.5	1st_peak
AT1G78180	chr1	fwd	29418541	21.9	2nd_peak
AT1G78180	chr1	fwd	29418558	23	1st_peak
AT1G78180	chr1	fwd	29418575	19	3rd_peak
AT1G78200	chr1	fwd	29421804	39	3rd_peak
AT1G78200	chr1	fwd	29421834	10.4	4th_peak
AT1G78200	chr1	fwd	29421853	46.5	2nd_peak
AT1G78200	chr1	fwd	29421863	57.4	1st_peak
AT1G78210	chr1	rev	29422745	28.4	1st_peak
AT1G78230	chr1	fwd	29432605	13.1	1st_peak
AT1G78230	chr1	fwd	29432649	12.3	2nd_peak
AT1G78230	chr1	fwd	29432716	10	3rd_peak
AT1G78240	chr1	rev	29432838	34.3	3rd_peak
AT1G78240	chr1	rev	29432850	226.5	1st_peak
AT1G78240	chr1	rev	29432874	35	2nd_peak
AT1G78260	chr1	fwd	29450398	38.8	1st_peak
AT1G78260	chr1	fwd	29450406	10.2	2nd_peak
AT1G78270	chr1	rev	29450552	12	2nd_peak
AT1G78270	chr1	rev	29450564	131	1st_peak
AT1G78280	chr1	fwd	29457251	13.5	2nd_peak
AT1G78280	chr1	fwd	29457256	13.1	3rd_peak
AT1G78280	chr1	fwd	29457269	54.4	1st_peak
AT1G78290	chr1	rev	29457208	16.8	3rd_peak
AT1G78290	chr1	rev	29457307	20.5	2nd_peak
AT1G78290	chr1	rev	29457322	26.1	1st_peak
AT1G78300	chr1	fwd	29463311	53.7	3rd_peak
AT1G78300	chr1	fwd	29463326	179.9	2nd_peak
AT1G78300	chr1	fwd	29463343	951.5	1st_peak
AT1G78310	chr1	rev	29463754	39.6	1st_peak
AT1G78310	chr1	rev	29463783	11	2nd_peak
AT1G78320	chr1	rev	29467440	15.2	2nd_peak
AT1G78320	chr1	rev	29467473	16	1st_peak
AT1G78370	chr1	rev	29484257	23.1	2nd_peak
AT1G78370	chr1	rev	29484273	426.6	1st_peak
AT1G78370	chr1	rev	29484293	11.8	4th_peak
AT1G78370	chr1	rev	29484335	18	3rd_peak
AT1G78380	chr1	rev	29486386	25.9	12th_peak
AT1G78380	chr1	rev	29486394	37.1	11th_peak
AT1G78380	chr1	rev	29486405	66.2	10th_peak
AT1G78380	chr1	rev	29486426	2417.7	1st_peak
AT1G78380	chr1	rev	29486434	637.6	4th_peak
AT1G78380	chr1	rev	29486445	2037.4	2nd_peak
AT1G78380	chr1	rev	29486460	230.6	6th_peak
AT1G78380	chr1	rev	29486481	751.7	3rd_peak
AT1G78380	chr1	rev	29486492	78.2	9th_peak
AT1G78380	chr1	rev	29486509	262.7	5th_peak
AT1G78380	chr1	rev	29486529	169	7th_peak
AT1G78380	chr1	rev	29486553	85	8th_peak
